	enraged	set	inspire	durability	text	freeze	cost	divine_shield	immunetospellpower	adjacent_buff	id	playerClass	charge	choose_one	poisonous	attack	overload	secret	invisibledeathrattle	health	spellDamage	combo	cant_be_targeted_by_hero_powers	type	aura	collectible	taunt	forgetful	topdeck	deathrattle	stealth	cant_attack	name	artist	ritual	windfury	rarity	race	cant_be_targeted_by_abilities	battlecry	silence
430	0	expert1	0	0	<b>battlecry:</b>_swap_the_attack_and_health_of_a_minion.	0	2	0	0	0	ex1_059	neutral	0	0	0	2	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	crazed_alchemist	tom_fleming	0	0	rare		0	1	0
431	0	core	0	0	your_beasts_have_<b>charge</b>.	0	5	0	0	0	ds1_178	hunter	0	0	0	2	0	0	0	5	0	0	0	minion	0	True	0	0	0	0	0	0	tundra_rhino	lars_grant-west	0	0	common	beast	0	0	0
432	0	core	0	4		0	1	0	0	0	cs2_091	paladin	0	0	0	1	0	0	0		0	0	0	weapon	0	True	0	0	0	0	0	0	light's_justice	glenn_rane	0	0	free		0	0	0
433	0	gvg	0	0	whenever_you_summon_a_mech,_gain_<b>divine_shield</b>.	0	5	0	0	0	gvg_062	paladin	0	0	0	6	0	0	0	3	0	0	0	minion	0	True	0	0	0	0	0	0	cobalt_guardian	jim_nelson	0	0	rare	mechanical	0	0	0
434	0	tgt	0	0	your_hero_power_costs_(1).	0	4	0	0	0	at_085	neutral	0	0	0	2	0	0	0	6	0	0	0	minion	1	True	0	0	0	0	0	0	maiden_of_the_lake	froilan_gardner	0	0	common		0	0	0
435	0	gvg	0	0	when_you_draw_this,_deal_2_damage_to_all_characters.	0	7	0	0	0	gvg_007	mage	0	0	0	7	0	0	0	7	0	0	0	minion	0	True	0	0	1	0	0	0	flame_leviathan	aleksi_briclot	0	0	legendary	mechanical	0	0	0
436	0	og	0	0	<b>battlecry:</b>_give_your_c'thun_+2/+2_<i>(wherever_it_is).</i>	0	2	0	0	0	og_281	neutral	0	0	0	2	0	0	0	3	0	0	0	minion	0	True	0	0	0	0	0	0	beckoner_of_evil	eva_wilderman	1	0	common		0	1	0
437	0	expert1	0	0	<b>battlecry:</b>_destroy_all_other_minions_and_discard_your_hand.	0	10	0	0	0	new1_030	neutral	0	0	0	12	0	0	0	12	0	0	0	minion	0	True	0	0	0	0	0	0	deathwing	bernie_kang	0	0	legendary	dragon	0	1	0
438	0	gvg	0	0	add_a_random_minion_to_your_hand._it_costs_(3)_less.	0	2	0	0	0	gvg_003	mage	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	unstable_portal	sean_o'daniels	0	0	rare		0	0	0
439	0	core	0	0		0		0	0	0	hero_03	rogue	0	0	0		0	0	0	30	0	0	0	hero	0	True	0	0	0	0	0	0	valeera_sanguinar		0	0	free		0	0	0
440	0	expert1	0	0	<b>battlecry:</b>_change_an_enemy_minion's_attack_to_1.	0	3	0	0	0	ex1_382	paladin	0	0	0	3	0	0	0	3	0	0	0	minion	0	True	0	0	0	0	0	0	aldor_peacekeeper	dany_orizio	0	0	rare		0	1	0
441	0	gvg	0	3	<b>battlecry:</b>_give_a_random_friendly_minion_<b>divine_shield</b>_and_<b>taunt</b>.	0	3	0	0	0	gvg_059	paladin	0	0	0	2	0	0	0		0	0	0	weapon	0	True	0	0	0	0	0	0	coghammer	dany_orizio	0	0	epic		0	1	0
442	0	expert1	0	0	whenever_you_cast_a_spell,_gain_+2_attack_this_turn.	0	2	0	0	0	ex1_055	neutral	0	0	0	1	0	0	0	3	0	0	0	minion	0	True	0	0	0	0	0	0	mana_addict	hideaki_takamura	0	0	rare		0	0	0
443	0	expert1	0	0	after_you_summon_a_minion,_deal_1_damage_to_a_random_enemy.	0	2	0	0	0	new1_019	neutral	0	0	0	2	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	knife_juggler	matt_cavotta	0	0	rare		0	0	0
444	0	loe	0	0	after_you_cast_a_spell_on_another_friendly_minion,_cast_a_copy_of_it_on_this_one.	0	5	0	0	0	loe_053	neutral	0	0	0	4	0	0	0	6	0	0	0	minion	0	True	0	0	0	0	0	0	djinni_of_zephyrs	jakub_kasper	0	0	epic		0	0	0
445	0	core	0	0	deal_$6_damage.	0	4	0	0	0	cs2_029	mage	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	fireball	ralph_horsley	0	0	free		0	0	0
446	0	og	0	0	<b>battlecry:</b>_if_your_c'thun_has_at_least_10_attack,_gain_10_armor.	0	7	0	0	0	og_301	warrior	0	0	0	6	0	0	0	6	0	0	0	minion	0	True	0	0	0	0	0	0	ancient_shieldbearer	alex_konstad	1	0	rare		0	1	0
447	0	expert1	0	0	<b>secret:</b>_after_your_opponent_plays_a_minion,_summon_a_copy_of_it.	0	3	0	0	0	ex1_294	mage	0	0	0		0	1	0		0	0	0	spell	0	True	0	0	0	0	0	0	mirror_entity	raven_mimura	0	0	common		0	0	0
448	0	tgt	1	0	<b>inspire:</b>_deal_4_damage_to_each_hero.	0	4	0	0	0	at_012	priest	0	0	0	5	0	0	0	4	0	0	0	minion	0	True	0	0	0	0	0	0	spawn_of_shadows	dave_allsop	0	0	rare		0	0	0
449	0	loe	0	0		0	0	0	0	0	loea10_3	neutral	0	0	0	1	0	0	0	1	0	0	0	minion	0	True	0	0	0	0	0	0	murloc_tinyfin	oliver_chipping	0	0	common	murloc	0	0	0
450	0	expert1	0	0	<b>battlecry:</b>_destroy_your_opponent's_weapon_and_draw_cards_equal_to_its_durability.	0	5	0	0	0	ex1_558	neutral	0	0	0	5	0	0	0	4	0	0	0	minion	0	True	0	0	0	0	0	0	harrison_jones	matt_dixon	0	0	legendary		0	1	0
451	0	tgt	0	0	costs_(1)_less_for_each_time_you_used_your_hero_power_this_game.	0	10	0	0	0	at_120	neutral	0	0	0	8	0	0	0	8	0	0	0	minion	0	True	0	0	0	0	0	0	frost_giant	greg_staples	0	0	epic		0	0	0
452	0	gvg	0	3	has_+2_attack_while_you_have_a_mech.	0	3	0	0	0	gvg_024	rogue	0	0	0	1	0	0	0		0	0	0	weapon	1	True	0	0	0	0	0	0	cogmaster's_wrench	richard_wright	0	0	epic		0	0	0
453	0	expert1	0	0	draw_a_card._that_card_costs_(3)_less.	0	3	0	0	0	cs2_053	shaman	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	far_sight	lars_grant-west	0	0	epic		0	0	0
454	0	og	0	0	<b>battlecry:</b>_transform_a_friendly_minion_into_a_random_one_that_costs_(1)_more.	0	4	0	0	0	og_328	shaman	0	0	0	4	0	0	0	5	0	0	0	minion	0	True	0	0	0	0	0	0	master_of_evolution	dan_scott	0	0	rare		0	1	0
455	0	core	0	0	destroy_a_minion_with_an_attack_of_5_or_more.	0	3	0	0	0	ex1_622	priest	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	shadow_word:_death	raymond_swanland	0	0	common		0	0	0
456	0	expert1	0	0	destroy_all_minions.	0	8	0	0	0	ex1_312	warlock	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	twisting_nether	dave_allsop	0	0	epic		0	0	0
457	0	expert1	0	0	<b>battlecry:</b>_gain_attack_equal_to_the_attack_of_your_weapon.	0	2	0	0	0	new1_018	neutral	0	0	0	2	0	0	0	3	0	0	0	minion	0	True	0	0	0	0	0	0	bloodsail_raider	jim_nelson	0	0	common	pirate	0	1	0
458	0	og	0	0	<b>battlecry_and_deathrattle:</b>_add_a_random_toxin_card_to_your_hand.	0	4	0	0	0	og_080	rogue	0	0	0	3	0	0	0	2	0	0	0	minion	0	True	0	0	0	1	0	0	xaril,_poisoned_mind	jaemin_kim	0	0	legendary		0	1	0
459	0	expert1	0	0	destroy_your_weapon_and_deal_its_damage_to_all_enemy_minions.	0	4	0	0	0	cs2_233	rogue	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	blade_flurry	hideaki_takamura	0	0	rare		0	0	0
460	0	expert1	0	0	whenever_you_play_a_card,_gain_+1/+1.	0	3	0	0	0	ex1_044	neutral	0	0	0	2	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	questing_adventurer	attila_adorjany	0	0	rare		0	0	0
461	0	gvg	0	0	give_your_weapon_+3_attack._<b>combo:</b>_give_a_random_friendly_minion_+3_attack.	0	4	0	0	0	gvg_022	rogue	0	0	0		0	0	0		0	1	0	spell	0	True	0	0	0	0	0	0	tinker's_sharpsword_oil	den	0	0	common		0	0	0
462	0	tgt	0	2	<b>battlecry:</b>_reveal_a_minion_in_each_deck._if_yours_costs_more,_+1_durability.	0	2	0	0	0	at_077	paladin	0	0	0	2	0	0	0		0	0	0	weapon	0	True	0	0	0	0	0	0	argent_lance	joe_wilson	0	0	rare		0	1	0
463	0	expert1	0	0	<b>secret:</b>_after_your_opponent_plays_a_minion,_reduce_its_health_to_1.	0	1	0	0	0	ex1_379	paladin	0	0	0		0	1	0		0	0	0	spell	0	True	0	0	0	0	0	0	repentance	gonzalo_ordonez	0	0	common		0	0	0
464	0	loe	0	0	<b>battlecry:</b>_set_a_minion's_attack_and_health_to_3.	0	4	0	0	0	loe_017	paladin	0	0	0	3	0	0	0	4	0	0	0	minion	0	True	0	0	0	0	0	0	keeper_of_uldaman	james_ryman	0	0	common		0	1	0
465	0	gvg	0	0	"<b>taunt</b>
can't_be_targeted_by_spells_or_hero_powers."	0	4	0	0	0	gvg_091	neutral	0	0	0	2	0	0	0	5	0	0	1	minion	0	True	1	0	0	0	0	0	arcane_nullifier_x-21	zero_yue	0	0	rare	mechanical	1	0	0
466	0	og	0	0	this_turn,_your_healing_effects_deal_damage_instead.	0	2	0	0	0	og_104	priest	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	embrace_the_shadow	rafael_zanchetin	0	0	epic		0	0	0
467	0	tgt	0	0	whenever_you_discard_a_card,_gain_+1/+1.	0	2	0	0	0	at_021	warlock	0	0	0	3	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	tiny_knight_of_evil	raymond_swanland	0	0	rare	demon	0	0	0
468	0	tgt	0	0	<b>battlecry:</b>_give_a_friendly_minion_+2_attack.	0	2	0	0	0	at_084	neutral	0	0	0	1	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	lance_carrier	tyson_murphy	0	0	common		0	1	0
469	0	core	0	0	give_a_minion_<b>divine_shield</b>.	0	1	0	0	0	ex1_371	paladin	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	hand_of_protection	clint_langley	0	0	free		0	0	0
470	0	tgt	0	0	restore_#7_health._reveal_a_minion_in_each_deck._if_yours_costs_more,_restore_#14_instead.	0	3	0	0	0	at_048	shaman	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	healing_wave	luca_zontini	0	0	rare		0	0	0
471	0	core	0	0	<b>battlecry:</b>_deal_1_damage.	0	1	0	0	0	cs2_189	neutral	0	0	0	1	0	0	0	1	0	0	0	minion	0	True	0	0	0	0	0	0	elven_archer	steve_prescott	0	0	common		0	1	0
472	0	expert1	0	0	<b>battlecry:</b>_transform_another_random_minion_into_a_5/5_devilsaur_or_a_1/1_squirrel.	0	3	0	0	0	ex1_083	neutral	0	0	0	3	0	0	0	3	0	0	0	minion	0	True	0	0	0	0	0	0	tinkmaster_overspark	tom_baxa	0	0	legendary		0	1	0
473	1	expert1	0	0	"<b>charge</b>
<b>enrage:</b>_+6_attack"	0	8	0	0	0	ex1_414	warrior	1	0	0	4	0	0	0	9	0	0	0	minion	0	True	0	0	0	0	0	0	grommash_hellscream	glenn_rane	0	0	legendary		0	0	0
474	1	expert1	0	0	<b>enrage:</b>_your_weapon_has_+2_attack.	0	5	0	0	0	cs2_221	neutral	0	0	0	4	0	0	0	6	0	0	0	minion	0	True	0	0	0	0	0	0	spiteful_smith	justin_sweet	0	0	common		0	0	0
475	0	gvg	0	0	<b>divine_shield</b>	0	8	1	0	0	gvg_079	neutral	0	0	0	7	0	0	0	7	0	0	0	minion	0	True	0	0	0	0	0	0	force-tank_max	nutchapol_thitinunthakorn	0	0	common	mechanical	0	0	0
476	0	og	0	0	<b>deathrattle:</b>_summon_a_1/1_shadowbeast.	0	1	0	0	0	og_241	warlock	0	0	0	1	0	0	0	1	0	0	0	minion	0	True	0	0	0	1	0	0	possessed_villager	matt_dixon	0	0	common		0	0	0
477	0	loe	0	0	<b>battlecry:</b>_if_your_deck_contains_no_more_than_1_of_any_card,_fully_heal_your_hero.	0	6	0	0	0	loe_011	neutral	0	0	0	4	0	0	0	6	0	0	0	minion	0	True	0	0	0	0	0	0	reno_jackson	tyson_murphy	0	0	legendary		0	1	0
478	0	expert1	0	0	<b>battlecry:</b>_enemy_spells_cost_(0)_next_turn.	0	2	0	0	0	new1_029	neutral	0	0	0	4	0	0	0	4	0	0	0	minion	0	True	0	0	0	0	0	0	millhouse_manastorm	jim_nelson	0	0	legendary		0	1	0
479	0	gvg	0	0	<b>battlecry:</b>_transform_a_friendly_minion_into_a_random_minion_with_the_same_cost.	0	2	0	0	0	gvg_108	neutral	0	0	0	3	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	recombobulator	ben_olson	0	0	epic		0	1	0
480	0	tgt	0	0	at_the_end_of_your_turn,_deal_1_damage_to_all_other_minions.	0	3	0	0	0	at_063t	hunter	0	0	0	4	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	dreadscale	zoltan_boros	0	0	legendary	beast	0	0	0
481	0	tgt	0	0	"<b>charge</b>
can't_attack_heroes."	0	9	0	0	0	at_125	neutral	1	0	0	10	0	0	0	10	0	0	0	minion	0	True	0	0	0	0	0	0	icehowl	john_polidora	0	0	legendary		0	0	0
482	0	brm	0	0	deal_$4_damage._costs_(1)_less_for_each_minion_that_died_this_turn.	0	5	0	0	0	brm_003	mage	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	dragon's_breath	mauricio_herrera	0	0	common		0	0	0
483	0	core	0	0	deal_$3_damage_to_all_characters.	0	4	0	0	0	cs2_062	warlock	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	hellfire	chippy	0	0	free		0	0	0
484	0	expert1	0	0	<b>battlecry:</b>_destroy_a_murloc_and_gain_+2/+2.	0	1	0	0	0	new1_017	neutral	0	0	0	1	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	hungry_crab	jaemin_kim	0	0	epic	beast	0	1	0
485	0	og	0	0	"[x]<b>taunt</b>
costs_(1)_less_for_each
totem_you've_summoned
this_game."	0	6	0	0	0	og_028	shaman	0	0	0	5	0	0	0	5	0	0	0	minion	0	True	1	0	0	0	0	0	thing_from_below	slawomir_maniak	0	0	rare		0	0	0
486	0	core	0	4		0	5	0	0	0	cs2_080	rogue	0	0	0	3	0	0	0		0	0	0	weapon	0	True	0	0	0	0	0	0	assassin's_blade	brian_huang	0	0	common		0	0	0
487	0	expert1	0	0	deal_$5_damage._restore_#5_health_to_your_hero.	0	6	0	0	0	ex1_624	priest	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	holy_fire	miguel_coimbra	0	0	rare		0	0	0
488	0	expert1	0	0	<b>stealth</b>._destroy_any_minion_damaged_by_this_minion.	0	2	0	0	0	ex1_522	rogue	0	0	1	1	0	0	0	1	0	0	0	minion	0	True	0	0	0	0	1	0	patient_assassin	ben_olson	0	0	epic		0	0	0
489	0	og	0	0	at_the_start_of_your_turn,_double_this_minion's_attack.	0	6	0	0	0	og_271	neutral	0	0	0	2	0	0	0	8	0	0	0	minion	0	True	0	0	0	0	0	0	scaled_nightmare	luke_mancini	0	0	epic	dragon	0	0	0
490	0	og	0	0	<b>battlecry:</b>_give_your_c'thun_+2/+2_<i>(wherever_it_is).</i>_if_it's_dead,_shuffle_it_into_your_deck.	0	8	0	0	0	og_255	neutral	0	0	0	7	0	0	0	9	0	0	0	minion	0	True	0	0	0	0	0	0	doomcaller	ben_zhang	1	0	rare		0	1	0
491	0	og	0	0	<b>battlecry:</b>_trigger_a_friendly_minion's_<b>deathrattle</b>_effect.	0	5	0	0	0	og_309	hunter	0	0	0	6	0	0	0	5	0	0	0	minion	0	True	0	0	0	0	0	0	princess_huhuran	jaemin_kim	0	0	legendary	beast	0	1	0
492	0	tgt	0	0	gain_10_mana_crystals._discard_your_hand.	0	4	0	0	0	at_043	druid	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	astral_communion	christopher_moeller	0	0	epic		0	0	0
493	0	og	0	0	<b>battlecry:</b>_cast_a_random_spell_that_costs_(5)_or_less_<i>(targets_chosen_randomly)</i>.	0	5	0	0	0	og_087	mage	0	0	0	5	0	0	0	4	0	0	0	minion	0	True	0	0	0	0	0	0	servant_of_yogg-saron	slawomir_maniak	0	0	rare		0	1	0
494	0	expert1	0	0	<b>battlecry:</b>_give_all_other_murlocs_+2_health.	0	3	0	0	0	ex1_103	neutral	0	0	0	2	0	0	0	3	0	0	0	minion	0	True	0	0	0	0	0	0	coldlight_seer	arthur_gimaldinov	0	0	rare	murloc	0	1	0
495	0	og	0	0	spend_all_your_mana._restore_twice_that_much_health.	0	0	0	0	0	og_198	paladin	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	forbidden_healing	mike_franchina	0	0	epic		0	0	0
496	0	tgt	0	0	your_minions_cost_(1).	0	9	0	0	0	at_045	druid	0	0	0	5	0	0	0	5	0	0	0	minion	1	True	0	0	0	0	0	0	aviana	velvet_engine	0	0	legendary		0	0	0
497	0	loe	0	0	<b>battlecry:</b>_if_you_control_a_beast,_gain_<b>taunt</b>.	0	8	0	0	0	loe_073	neutral	0	0	0	8	0	0	0	8	0	0	0	minion	0	True	0	0	0	0	0	0	fossilized_devilsaur	trent_kaniuga	0	0	common		0	1	0
498	0	tgt	0	0	<b>battlecry:</b>_copy_your_opponent's_hero_power.	0	6	0	0	0	at_098	neutral	0	0	0	6	0	0	0	5	0	0	0	minion	0	True	0	0	0	0	0	0	sideshow_spelleater	wayne_reynolds	0	0	epic		0	1	0
499	0	core	0	0	<b>battlecry:</b>_draw_a_card.	0	4	0	0	0	cs2_147	neutral	0	0	0	2	0	0	0	4	0	0	0	minion	0	True	0	0	0	0	0	0	gnomish_inventor	court_jones	0	0	common		0	1	0
500	0	expert1	0	0	<b>battlecry:</b>_give_a_friendly_minion_+3_health.	0	6	0	0	0	ex1_623	priest	0	0	0	6	0	0	0	6	0	0	0	minion	0	True	0	0	0	0	0	0	temple_enforcer	daren_bader	0	0	common		0	1	0
501	0	gvg	0	0	if_you_control_a_<b>secret</b>_at_the_end_of_your_turn,_restore_4_health_to_your_hero.	0	3	0	0	0	gvg_089	neutral	0	0	0	2	0	0	0	4	0	0	0	minion	0	True	0	0	0	0	0	0	illuminator	jim_nelson	0	0	rare		0	0	0
502	0	core	0	0		0		0	0	0	hero_06	druid	0	0	0		0	0	0	30	0	0	0	hero	0	True	0	0	0	0	0	0	malfurion_stormrage		0	0	free		0	0	0
503	0	tgt	0	0	<b>battlecry:</b>_if_you_have_a_pirate,_gain_+1/+1.	0	3	0	0	0	at_032	rogue	0	0	0	4	0	0	0	3	0	0	0	minion	0	True	0	0	0	0	0	0	shady_dealer	tooth	0	0	rare		0	1	0
504	0	expert1	0	0	change_a_minion's_attack_to_be_equal_to_its_health.	0	1	0	0	0	cs1_129	priest	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	inner_fire	steve_prescott	0	0	common		0	0	0
505	0	gvg	0	0	<b>battlecry:</b>_if_you_have_a_mech,_gain_+1/+1_and_add_a_<b>spare_part</b>_to_your_hand.	0	3	0	0	0	gvg_102	neutral	0	0	0	3	0	0	0	3	0	0	0	minion	0	True	0	0	0	0	0	0	tinkertown_technician	gabor_szikszai	0	0	common		0	1	0
506	0	gvg	0	0	deal_damage_to_each_minion_equal_to_its_attack.	0	6	0	0	0	gvg_008	priest	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	lightbomb	luca_zontini	0	0	epic		0	0	0
507	0	tgt	0	0	you_can_use_your_hero_power_any_number_of_times.	0	6	0	0	0	at_008	mage	0	0	0	6	0	0	0	6	0	0	0	minion	0	True	0	0	0	0	0	0	coldarra_drake	christopher_moeller	0	0	epic	dragon	0	0	0
508	0	core	0	0	"deal_$5_damage.
draw_a_card."	0	6	0	0	0	ex1_173	druid	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	starfire	alex_horley_orlandelli	0	0	common		0	0	0
509	0	tgt	1	0	<b>inspire:</b>_return_this_minion_to_your_hand.	0	3	0	0	0	at_110	neutral	0	0	0	2	0	0	0	5	0	0	0	minion	0	True	0	0	0	0	0	0	coliseum_manager	dan_scott	0	0	rare		0	0	0
510	0	core	0	0	deal_$3_damage_to_two_random_enemy_minions.	0	4	0	0	0	ds1_183	hunter	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	multi-shot	benjamin_zhang	0	0	free		0	0	0
511	0	loe	0	0	<b>battlecry:_discover</b>_a_powerful_artifact.	0	9	0	0	0	loe_092	neutral	0	0	0	7	0	0	0	8	0	0	0	minion	0	True	0	0	0	0	0	0	arch-thief_rafaam	alex_horley_orlandelli	0	0	legendary		0	1	0
512	0	gvg	0	0	<b>battlecry:</b>_shuffle_a_mine_into_your_opponent's_deck._when_drawn,_it_explodes_for_10_damage.	0	6	0	0	0	gvg_056	warrior	0	0	0	6	0	0	0	5	0	0	0	minion	0	True	0	0	0	0	0	0	iron_juggernaut	raymond_swanland	0	0	legendary	mechanical	0	1	0
513	0	expert1	0	0	your_spells_cost_(1)_less.	0	2	0	0	0	ex1_608	mage	0	0	0	3	0	0	0	2	0	0	0	minion	1	True	0	0	0	0	0	0	sorcerer's_apprentice	alex_horley_orlandelli	0	0	common		0	0	0
514	0	gvg	0	0	<b>battlecry:</b>_draw_a_card._if_it's_a_minion,_transform_it_into_a_chicken.	0	3	0	0	0	gvg_092	neutral	0	0	0	3	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	gnomish_experimenter	jesper_ejsing	0	0	rare		0	1	0
515	0	tgt	0	0	<b>battlecry:</b>_give_all_minions_in_your_hand_and_deck_+1/+1.	0	6	0	0	0	at_054	shaman	0	0	0	4	0	0	0	4	0	0	0	minion	0	True	0	0	0	0	0	0	the_mistcaller	wei_wang	0	0	legendary		0	1	0
516	0	og	0	0	<b>battlecry:</b>_give_all_<b>deathrattle</b>_minions_in_your_hand_+1/+1.	0	3	0	0	0	og_292	hunter	0	0	0	4	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	forlorn_stalker	peter_stapleton	0	0	rare		0	1	0
517	0	tgt	0	0	<b>battlecry:</b>_the_next_time_you_use_your_hero_power,_it_costs_(2)_less.	0	3	0	0	0	at_115	neutral	0	0	0	2	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	fencing_coach	howard_lyon	0	0	rare		0	1	0
518	0	expert1	0	0	whenever_a_minion_dies,_gain_+1_attack.	0	3	0	0	0	tt_004	neutral	0	0	0	2	0	0	0	3	0	0	0	minion	0	True	0	0	0	0	0	0	flesheating_ghoul	alex_horley_orlandelli	0	0	common		0	0	0
519	0	tgt	0	0	<b>spell_damage_+1</b>	0	4	0	0	0	at_093	neutral	0	0	0	2	0	0	0	6	1	0	0	minion	0	True	0	0	0	0	0	0	frigid_snobold	matt_dixon	0	0	common		0	0	0
520	0	expert1	0	0	<b>battlecry:</b>_give_your_weapon_+1/+1.	0	5	0	0	0	new1_024	neutral	0	0	0	5	0	0	0	4	0	0	0	minion	0	True	0	0	0	0	0	0	captain_greenskin	dan_scott	0	0	legendary	pirate	0	1	0
521	0	og	0	0	<b>battlecry:</b>_deal_2_damage._give_your_c'thun_+2/+2_<i>(wherever_it_is)</i>.	0	3	0	0	0	og_162	neutral	0	0	0	2	0	0	0	1	0	0	0	minion	0	True	0	0	0	0	0	0	disciple_of_c'thun	dan_scott	1	0	rare		0	1	0
522	0	tgt	0	0	<b>choose_one</b>_-_deal_$2_damage;_or_summon_two_1/1_saplings.	0	1	0	0	0	at_037	druid	0	1	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	living_roots	dan_brereton	0	0	common		0	0	0
523	0	og	0	0	<b>deathrattle:</b>_add_a_random_class_card_to_your_hand_<i>(from_your_opponent's_class)</i>.	0	2	0	0	0	og_330	rogue	0	0	0	2	0	0	0	2	0	0	0	minion	0	True	0	0	0	1	0	0	undercity_huckster	jon_neimeister	0	0	rare		0	0	0
524	0	og	0	0	<b>battlecry:</b>_restore_5_health.	0	5	0	0	0	og_234	priest	0	0	0	4	0	0	0	5	0	0	0	minion	0	True	0	0	0	0	0	0	darkshire_alchemist	chris_seaman	0	0	common		0	1	0
525	0	brm	0	0	"deal_$3_damage.
if_your_hand_is_empty,_draw_a_card."	0	2	0	0	0	brm_013	hunter	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	quick_shot	jonboy_meyers	0	0	common		0	0	0
526	0	tgt	1	0	<b>inspire:</b>_give_your_totems_+2_attack.	0	5	0	0	0	at_049	shaman	0	0	0	3	0	0	0	6	0	0	0	minion	0	True	0	0	0	0	0	0	thunder_bluff_valiant	sean_mcnally	0	0	rare		0	0	0
527	0	og	0	0	add_a_copy_of_each_damaged_friendly_minion_to_your_hand.	0	3	0	0	0	og_276	warrior	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	blood_warriors	a.j._nazzaro	0	0	epic		0	0	0
528	0	core	0	0	<b>battlecry:</b>_give_a_friendly_minion_+1/+1.	0	3	0	0	0	ex1_019	neutral	0	0	0	3	0	0	0	2	0	0	0	minion	0	True	0	0	0	0	0	0	shattered_sun_cleric	doug_alexander	0	0	common		0	1	0
529	0	og	0	0	"whenever_a_friendly_minion_dies,_give_your_c'thun_+1/+1
<i>(wherever_it_is).</i>"	0	5	0	0	0	og_302	warlock	0	0	0	5	0	0	0	6	0	0	0	minion	0	True	0	0	0	0	0	0	usher_of_souls	dave_allsop	1	0	common		0	0	0
530	0	gvg	0	0	restore_all_characters_to_full_health.	0	9	0	0	0	gvg_033	druid	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	tree_of_life	steve_prescott	0	0	epic		0	0	0
531	0	core	0	0	<b>taunt</b>	0	4	0	0	0	cs2_179	neutral	0	0	0	3	0	0	0	5	0	0	0	minion	0	True	1	0	0	0	0	0	sen'jin_shieldmasta	brian_despain	0	0	free		0	0	0
532	0	tgt	1	0	<b>inspire:</b>_summon_a_3/5_war_kodo.	0	6	0	0	0	at_099	neutral	0	0	0	3	0	0	0	5	0	0	0	minion	0	True	0	0	0	0	0	0	kodorider	ben_wootten	0	0	epic		0	0	0
533	0	naxx	0	0	<b>deathrattle:</b>_give_a_random_friendly_minion_+3_health.	0	3	0	0	0	fp1_023	priest	0	0	0	3	0	0	0	4	0	0	0	minion	0	True	0	0	0	1	0	0	dark_cultist	phroilan_gardner	0	0	common		0	0	0
534	0	core	0	0	deal_$3_damage_randomly_split_among_all_enemies.	0	1	0	1	0	ex1_277	mage	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	arcane_missiles	warren_mahy	0	0	free		0	0	0
535	0	expert1	0	0	all_other_murlocs_have_+2/+1.	0	3	0	0	0	ex1_507	neutral	0	0	0	3	0	0	0	3	0	0	0	minion	1	True	0	0	0	0	0	0	murloc_warleader	tim_mcburnie	0	0	epic	murloc	0	0	0
536	0	tgt	0	0	swap_the_attack_and_health_of_all_minions.	0	2	0	0	0	at_016	priest	0	0	0		0	0	0		0	0	0	spell	0	True	0	0	0	0	0	0	confuse	sean_o'danield	0	0	epic		0	0	0
